id,valenceE,response.keys,rt,rtms,logrt,trial,word,prom.v
223,0.5,up,0.741786003,741.786003,6.609060796,24,idealistic,3.8
223,0.5,up,0.727617979,727.617979,6.589776156,25,wise,3.8
223,0.5,up,0.709259987,709.259987,6.564222155,26,outgoing,3.8
223,0.5,up,0.825477123,825.477123,6.71596155,27,neat,3.8
223,-0.5,up,0.842504025,842.504025,6.73637844,28,worrying,3.8
223,-0.5,down,0.791889906,791.889906,6.674422375,29,antisocial,3.8
223,-0.5,down,0.960078001,960.078001,6.867014532,30,boring,3.8
223,-0.5,up,0.742112875,742.112875,6.609501354,31,forgetful,3.8
223,-0.5,down,0.892579079,892.579079,6.794115114,32,insecure,3.8
223,0.5,up,0.642270803,642.270803,6.465010026,33,confident,3.8
223,0.5,up,0.676682949,676.682949,6.517202846,34,proud,3.8
223,-0.5,down,0.825799942,825.799942,6.716352543,35,childish,3.8
223,-0.5,down,0.742174149,742.174149,6.609583918,36,irritable,3.8
223,0.5,up,0.842890024,842.890024,6.736836492,37,orderly,3.8
223,0.5,down,0.842983961,842.983961,6.736947932,38,thrifty,3.8
223,-0.5,down,0.859973907,859.973907,6.756902048,39,clumsy,3.8
223,0.5,up,0.859266043,859.266043,6.756078586,40,tender,3.8
224,-0.5,down,0.709767818,709.767818,6.5649379,1,fearful,4.6
224,-0.5,up,0.692532063,692.532063,6.540354537,2,childish,4.6
224,0.5,down,0.692610979,692.610979,6.540468484,3,orderly,4.6
224,0.5,up,0.675531149,675.531149,6.515499269,4,inventive,4.6
224,0.5,up,0.57772398,577.72398,6.359096211,5,wise,4.6
224,0.5,up,0.642108917,642.108917,6.464757942,6,confident,4.6
224,0.5,down,0.575989962,575.989962,6.356090233,7,artistic,4.6
224,0.5,down,0.526256084,526.256084,6.265787946,8,thrifty,4.6
224,0.5,up,0.594089985,594.089985,6.387030798,9,tidy,4.6
224,0.5,up,0.758076906,758.076906,6.63078484,10,courageous,4.6
224,-0.5,up,0.810267925,810.267925,6.697364965,11,moody,4.6
224,-0.5,up,0.726358175,726.358175,6.588043247,12,anxious,4.6
224,0.5,down,1.20854497,1208.54497,7.097172411,13,idealistic,4.6
224,-0.5,up,0.843548059,843.548059,6.737616876,14,tense,4.6
224,-0.5,down,1.041790962,1041.790962,6.94869659,15,irritable,4.6
224,-0.5,down,1.108974218,1108.974218,7.011190739,16,forgetful,4.6
224,-0.5,up,0.709623098,709.623098,6.564733981,17,cynical,4.6
224,0.5,up,0.774891138,774.891138,6.652722552,18,disciplined,4.6
224,-0.5,down,0.709807158,709.807158,6.564993325,19,boring,4.6
224,-0.5,down,0.59322381,593.22381,6.385571748,20,clumsy,4.6
224,-0.5,down,0.925483942,925.483942,6.830316781,21,stubborn,4.6
224,-0.5,up,0.792305946,792.305946,6.674947613,22,withdrawn,4.6
224,-0.5,down,0.875960827,875.960827,6.775321372,23,insecure,4.6
224,-0.5,down,0.659169912,659.169912,6.490981334,24,gullible,4.6
224,0.5,up,0.708854914,708.854914,6.563650871,25,ambitious,4.6
224,0.5,down,0.626505136,626.505136,6.440156972,26,tender,4.6
224,0.5,up,0.724874973,724.874973,6.585999189,27,proud,4.6
224,0.5,up,0.641152859,641.152859,6.463267898,28,enthusiastic,4.6
224,0.5,up,0.776046991,776.046991,6.654213074,29,trusting,4.6
224,-0.5,down,0.708038092,708.038092,6.562497895,30,antisocial,4.6
224,-0.5,down,0.67703414,677.03414,6.5177217,31,messy,4.6
224,0.5,up,0.692505836,692.505836,6.540316665,32,outgoing,4.6
224,0.5,up,0.724755049,724.755049,6.585833734,33,persistent,4.6
224,-0.5,down,0.725804806,725.804806,6.587281116,34,worrying,4.6
224,-0.5,up,0.659009933,659.009933,6.490738607,35,impulsive,4.6
224,-0.5,up,0.99229598,992.29598,6.90002143,36,inhibited,4.6
224,-0.5,up,0.910303831,910.303831,6.813778424,37,timid,4.6
224,0.5,up,0.844370842,844.370842,6.738591784,38,neat,4.6
224,0.5,down,1.092612028,1092.612028,6.996326465,39,talented,4.6
224,0.5,down,0.925112963,925.112963,6.829915852,40,brilliant,4.6
226,-0.5,down,0.993910074,993.910074,6.901646734,1,timid,3.8
226,-0.5,up,1.058816195,1058.816195,6.964906766,2,irritable,3.8
226,-0.5,up,0.993286133,993.286133,6.901018773,3,moody,3.8
226,0.5,down,1.426046848,1426.046848,7.262661453,4,thrifty,3.8
226,-0.5,up,1.126826048,1126.826048,7.027160153,5,messy,3.8
226,0.5,up,0.992300987,992.300987,6.900026476,6,ambitious,3.8
226,0.5,up,0.874475956,874.475956,6.7736248,7,enthusiastic,3.8
226,-0.5,up,1.426367044,1426.367044,7.262885962,8,clumsy,3.8
226,-0.5,down,1.291549921,1291.549921,7.163598265,9,gullible,3.8
226,0.5,up,0.809196949,809.196949,6.696042335,10,talented,3.8
226,-0.5,down,1.242518902,1242.518902,7.124895971,11,insecure,3.8
226,0.5,down,1.241552114,1241.552114,7.124117581,12,disciplined,3.8
226,-0.5,up,0.89248991,892.48991,6.794015208,13,worrying,3.8
226,-0.5,down,0.859598875,859.598875,6.756465856,14,cynical,3.8
226,0.5,up,0.893738031,893.738031,6.795412702,15,tidy,3.8
226,-0.5,down,1.875415802,1875.415802,7.536585675,16,inhibited,3.8
226,0.5,down,1.342679977,1342.679977,7.202422878,17,orderly,3.8
226,0.5,down,1.060986996,1060.986996,6.966954882,18,neat,3.8
226,-0.5,up,1.008727074,1008.727074,6.916444492,19,impulsive,3.8
226,0.5,up,0.759286165,759.286165,6.632378735,20,artistic,3.8
226,-0.5,up,1.943063974,1943.063974,7.572021374,21,tense,3.8
226,0.5,down,1.209913015,1209.913015,7.098303748,22,tender,3.8
226,-0.5,up,1.359633923,1359.633923,7.214970768,23,fearful,3.8
226,0.5,down,2.225824118,2225.824118,7.707882516,24,trusting,3.8
226,-0.5,up,1.008903027,1008.903027,6.916618908,25,withdrawn,3.8
226,-0.5,up,1.159100056,1159.100056,7.055399169,26,stubborn,3.8
226,-0.5,up,1.539382935,1539.382935,7.339136924,27,antisocial,3.8
226,0.5,up,1.108776093,1108.776093,7.011012067,28,inventive,3.8
226,-0.5,down,0.942483187,942.483187,6.84851808,29,forgetful,3.8
226,0.5,up,1.060367107,1060.367107,6.966370455,30,proud,3.8
226,0.5,up,0.925653934,925.653934,6.830500443,31,brilliant,3.8
226,0.5,down,0.84435606,844.35606,6.738574278,32,wise,3.8
226,-0.5,down,1.12627697,1126.27697,7.026672755,33,anxious,3.8
226,-0.5,down,1.142071009,1142.071009,7.040598568,34,childish,3.8
226,0.5,up,1.542179108,1542.179108,7.3409517,35,confident,3.8
226,-0.5,down,1.126547813,1126.547813,7.026913203,36,boring,3.8
226,0.5,down,0.84177804,841.77804,6.735516369,37,idealistic,3.8
226,0.5,up,0.742497921,742.497921,6.610020071,38,outgoing,3.8
226,0.5,down,0.991961002,991.961002,6.899683794,39,persistent,3.8
226,0.5,up,0.758143902,758.143902,6.630873212,40,courageous,3.8
228,-0.5,down,1.060073853,1060.073853,6.966093857,1,boring,3
228,-0.5,up,1.057777882,1057.777882,6.963925649,2,antisocial,3
228,0.5,up,0.743665934,743.665934,6.611591921,3,proud,3
228,0.5,up,0.642629862,642.629862,6.465568916,4,talented,3
228,-0.5,up,1.126302958,1126.302958,7.026695829,5,cynical,3
228,-0.5,up,0.775750875,775.750875,6.653831431,6,stubborn,3
228,0.5,down,0.925603867,925.603867,6.830446354,7,inventive,3
228,0.5,down,0.843919992,843.919992,6.738057694,8,wise,3
228,-0.5,up,1.292154074,1292.154074,7.16406593,9,withdrawn,3
228,0.5,down,1.576407194,1576.407194,7.362903609,10,orderly,3
228,-0.5,up,0.74335885,743.35885,6.611178903,11,messy,3
228,0.5,down,0.758852005,758.852005,6.631806772,12,brilliant,3
228,-0.5,up,0.80923605,809.23605,6.696090654,13,childish,3
228,0.5,down,1.340662003,1340.662003,7.200918803,14,enthusiastic,3
228,-0.5,up,0.94224,942.24,6.848260019,15,irritable,3
228,-0.5,down,1.96007514,1960.07514,7.580738088,16,tense,3
228,-0.5,up,0.958921194,958.921194,6.865808896,17,impulsive,3
228,0.5,up,0.72518301,725.18301,6.586424051,18,idealistic,3
228,0.5,up,0.792804003,792.804003,6.675576032,19,thrifty,3
228,-0.5,down,0.991805077,991.805077,6.899526593,20,forgetful,3
228,0.5,up,0.792587042,792.587042,6.675302332,21,trusting,3
228,0.5,down,0.809201956,809.201956,6.696048522,22,outgoing,3
228,-0.5,up,0.676854134,676.854134,6.51745579,23,timid,3
228,-0.5,down,0.910140991,910.140991,6.813599523,24,moody,3
228,-0.5,up,0.775846004,775.846004,6.653954052,25,worrying,3
228,-0.5,up,0.557577848,557.577848,6.323602131,26,anxious,3
228,0.5,down,0.861071825,861.071825,6.758177921,27,tidy,3
228,0.5,up,1.391994953,1391.994953,7.238493215,28,persistent,3
228,-0.5,down,0.876182079,876.182079,6.775573922,29,fearful,3
228,-0.5,down,0.892120838,892.120838,6.793601592,30,inhibited,3
228,0.5,down,0.859374046,859.374046,6.756204271,31,tender,3
228,0.5,down,0.67591095,675.91095,6.516061337,32,artistic,3
228,0.5,up,0.708457947,708.457947,6.563090702,33,confident,3
228,-0.5,down,0.825851917,825.851917,6.71641548,34,clumsy,3
228,0.5,up,1.525019884,1525.019884,7.329762728,35,courageous,3
228,0.5,down,0.942216873,942.216873,6.848235474,36,ambitious,3
228,-0.5,up,1.075878143,1075.878143,6.980892484,37,gullible,3
228,0.5,down,0.827666998,827.666998,6.718610897,38,neat,3
228,0.5,down,1.024458885,1024.458885,6.931919835,39,disciplined,3
228,-0.5,up,1.042587996,1042.587996,6.949461359,40,insecure,3
229,0.5,down,0.776806116,776.806116,6.65519079,1,tender,3.4
229,0.5,down,1.040948153,1040.948153,6.947887262,2,enthusiastic,3.4
229,-0.5,down,0.775645971,775.645971,6.653696193,3,childish,3.4
229,0.5,down,0.908301115,908.301115,6.811575948,4,courageous,3.4
229,0.5,up,0.975990057,975.990057,6.883452399,5,trusting,3.4
229,-0.5,down,0.908771038,908.771038,6.812093179,6,inhibited,3.4
229,0.5,up,1.042553902,1042.553902,6.949428657,7,talented,3.4
229,0.5,up,0.891455889,891.455889,6.792855957,8,idealistic,3.4
229,0.5,down,0.844359159,844.359159,6.738577948,9,neat,3.4
229,-0.5,down,0.975551844,975.551844,6.883003305,10,forgetful,3.4
229,-0.5,down,0.759909153,759.909153,6.633198891,11,clumsy,3.4
229,0.5,down,0.810878992,810.878992,6.698118835,12,wise,3.4
229,0.5,up,0.926220179,926.220179,6.831111981,13,orderly,3.4
229,-0.5,up,0.925299883,925.299883,6.830117883,14,withdrawn,3.4
229,-0.5,down,0.793493986,793.493986,6.676445961,15,messy,3.4
229,0.5,up,0.877600908,877.600908,6.777191944,16,tidy,3.4
229,-0.5,down,1.009191036,1009.191036,6.916904334,17,boring,3.4
229,-0.5,up,1.060091019,1060.091019,6.96611005,18,timid,3.4
229,-0.5,up,0.875928164,875.928164,6.775284083,19,stubborn,3.4
229,-0.5,down,0.809093952,809.093952,6.695915044,20,fearful,3.4
229,-0.5,up,0.825256824,825.256824,6.71569464,21,antisocial,3.4
229,0.5,up,0.893545151,893.545151,6.795196866,22,proud,3.4
229,0.5,up,0.775161982,775.161982,6.653072017,23,persistent,3.4
229,0.5,down,1.159305096,1159.305096,7.055576049,24,outgoing,3.4
229,0.5,up,1.009418964,1009.418964,6.917130161,25,thrifty,3.4
229,-0.5,up,0.990032196,990.032196,6.897737464,26,insecure,3.4
229,-0.5,up,0.992939949,992.939949,6.900670188,27,anxious,3.4
229,-0.5,up,0.87558198,875.58198,6.774888785,28,irritable,3.4
229,-0.5,up,0.893537045,893.537045,6.795187794,29,tense,3.4
229,0.5,up,0.99219203,992.19203,6.899916667,30,brilliant,3.4
229,-0.5,down,1.009207964,1009.207964,6.916921108,31,worrying,3.4
229,-0.5,down,0.792192936,792.192936,6.674804968,32,impulsive,3.4
229,0.5,down,0.924510002,924.510002,6.82926387,33,disciplined,3.4
229,0.5,up,0.992449999,992.449999,6.900176632,34,inventive,3.4
229,-0.5,up,0.826199055,826.199055,6.716835731,35,cynical,3.4
229,0.5,up,0.809249878,809.249878,6.696107742,36,artistic,3.4
229,-0.5,down,0.943586111,943.586111,6.849687628,37,moody,3.4
229,0.5,down,0.958862066,958.862066,6.865747233,38,confident,3.4
229,-0.5,down,0.875643969,875.643969,6.77495958,39,gullible,3.4
229,0.5,down,0.892256022,892.256022,6.793753112,40,ambitious,3.4
232,-0.5,down,1.508989096,1508.989096,7.319195233,1,inhibited,3.6
232,0.5,up,0.759114027,759.114027,6.632151999,2,talented,3.6
232,-0.5,up,1.741446018,1741.446018,7.462471092,3,antisocial,3.6
232,-0.5,down,1.675323963,1675.323963,7.423761836,4,irritable,3.6
232,0.5,up,1.274242163,1274.242163,7.150106899,5,enthusiastic,3.6
232,-0.5,down,1.458811998,1458.811998,7.285377683,6,forgetful,3.6
232,-0.5,down,1.425678015,1425.678015,7.26240278,7,cynical,3.6
232,0.5,up,1.493180037,1493.180037,7.308663378,8,tender,3.6
232,-0.5,down,1.908831835,1908.831835,7.554246729,9,withdrawn,3.6
232,-0.5,down,1.425750971,1425.750971,7.262453951,10,insecure,3.6
232,0.5,up,0.858777046,858.777046,6.755509338,11,brilliant,3.6
232,0.5,up,0.677011967,677.011967,6.517688949,12,proud,3.6
232,-0.5,down,0.975410938,975.410938,6.882858857,13,childish,3.6
232,0.5,up,1.075824976,1075.824976,6.980843066,14,outgoing,3.6
232,0.5,up,1.025861979,1025.861979,6.933288493,15,artistic,3.6
232,-0.5,down,0.875846148,875.846148,6.775190445,16,clumsy,3.6
232,0.5,up,1.141903162,1141.903162,7.04045159,17,idealistic,3.6
232,-0.5,down,1.092968941,1092.968941,6.996653071,18,fearful,3.6
232,-0.5,down,0.876561165,876.561165,6.776006485,19,messy,3.6
232,0.5,up,1.059391975,1059.391975,6.965450414,20,trusting,3.6
232,-0.5,down,0.943154812,943.154812,6.849230439,21,boring,3.6
232,0.5,up,0.958707094,958.707094,6.8655856,22,courageous,3.6
232,-0.5,down,0.90921092,909.21092,6.812577102,23,stubborn,3.6
232,-0.5,down,0.910171986,910.171986,6.813633577,24,timid,3.6
232,-0.5,down,0.974759817,974.759817,6.882191099,25,tense,3.6
232,0.5,up,1.691539049,1691.539049,7.433394073,26,disciplined,3.6
232,-0.5,down,1.709080935,1709.080935,7.44371104,27,gullible,3.6
232,0.5,up,0.742202044,742.202044,6.609621503,28,confident,3.6
232,0.5,up,1.125209808,1125.209808,7.025724793,29,persistent,3.6
232,0.5,up,0.661095142,661.095142,6.493897766,30,wise,3.6
232,0.5,up,0.758932114,758.932114,6.631912332,31,ambitious,3.6
232,-0.5,down,1.025462866,1025.462866,6.932899366,32,worrying,3.6
232,0.5,up,0.644533157,644.533157,6.468526267,33,neat,3.6
232,0.5,up,1.759610176,1759.610176,7.472847573,34,thrifty,3.6
232,-0.5,up,0.759540081,759.540081,6.632713094,35,anxious,3.6
232,0.5,up,0.942843914,942.843914,6.848900748,36,orderly,3.6
232,-0.5,down,0.910264015,910.264015,6.813734684,37,moody,3.6
232,-0.5,up,1.291068077,1291.068077,7.163225121,38,impulsive,3.6
232,0.5,up,0.894402027,894.402027,6.796155369,39,tidy,3.6
232,0.5,up,1.358752966,1358.752966,7.214322621,40,inventive,3.6
234,0.5,up,1.092180967,1092.180967,6.995931863,1,talented,3.8
234,0.5,up,0.908247948,908.247948,6.811517412,2,disciplined,3.8
234,0.5,down,0.941842079,941.842079,6.847837616,3,confident,3.8
234,-0.5,up,2.042062998,2042.062998,7.621715849,4,inhibited,3.8
234,-0.5,down,1.342072964,1342.072964,7.201970686,5,withdrawn,3.8
234,-0.5,up,1.792695045,1792.695045,7.491475378,6,cynical,3.8
234,-0.5,down,0.976822853,976.822853,6.884305318,7,tense,3.8
234,0.5,up,1.226388931,1226.388931,7.111829302,8,orderly,3.8
234,-0.5,down,1.575804949,1575.804949,7.362521499,9,fearful,3.8
234,-0.5,down,0.860184908,860.184908,6.757147375,10,messy,3.8
234,-0.5,down,1.425847054,1425.847054,7.26252134,11,insecure,3.8
234,0.5,up,1.04154706,1041.54706,6.948462445,12,persistent,3.8
234,-0.5,down,1.192425966,1192.425966,7.083745138,13,worrying,3.8
234,0.5,up,1.109469175,1109.469175,7.011636959,14,tender,3.8
234,-0.5,down,1.108933926,1108.933926,7.011154406,15,impulsive,3.8
234,0.5,down,1.42416501,1424.16501,7.261340963,16,enthusiastic,3.8
234,0.5,up,0.808847904,808.847904,6.695610894,17,ambitious,3.8
234,0.5,up,1.744117022,1744.117022,7.464003702,18,tidy,3.8
234,-0.5,down,1.059831858,1059.831858,6.96586555,19,boring,3.8
234,-0.5,up,1.225228071,1225.228071,7.110882286,20,forgetful,3.8
234,-0.5,up,1.242550135,1242.550135,7.124921107,21,gullible,3.8
234,-0.5,up,1.075875998,1075.875998,6.980890491,22,clumsy,3.8
234,0.5,up,2.060041904,2060.041904,7.630481603,23,proud,3.8
234,-0.5,NA,NA,NA,NA,24,timid,3.8
234,0.5,down,1.542470932,1542.470932,7.341140911,25,outgoing,3.8
234,0.5,up,1.223309994,1223.309994,7.109315574,26,inventive,3.8
234,0.5,up,0.926172018,926.172018,6.831059982,27,thrifty,3.8
234,-0.5,up,1.508786201,1508.786201,7.319060766,28,irritable,3.8
234,0.5,up,0.858640909,858.640909,6.755350801,29,courageous,3.8
234,0.5,up,1.008468151,1008.468151,6.916187776,30,idealistic,3.8
234,0.5,down,0.727822065,727.822065,6.590056602,31,neat,3.8
234,-0.5,up,1.01009202,1010.09202,6.917796715,32,moody,3.8
234,-0.5,up,1.041507006,1041.507006,6.948423988,33,antisocial,3.8
234,0.5,up,0.775876045,775.876045,6.653992772,34,trusting,3.8
234,-0.5,down,1.109679937,1109.679937,7.011826908,35,anxious,3.8
234,-0.5,down,1.275722981,1275.722981,7.151268341,36,childish,3.8
234,0.5,up,1.208791971,1208.791971,7.097376769,37,brilliant,3.8
234,0.5,up,0.777691126,777.691126,6.656329435,38,wise,3.8
234,0.5,down,1.025458097,1025.458097,6.932894716,39,artistic,3.8
234,-0.5,up,1.159173012,1159.173012,7.055462109,40,stubborn,3.8
235,0.5,up,0.893797874,893.797874,6.795479658,1,proud,3.8
235,0.5,up,2.30719614,2307.19614,7.743788274,2,enthusiastic,3.8
235,0.5,up,0.644323111,644.323111,6.468200325,3,neat,3.8
235,-0.5,up,1.092450857,1092.450857,6.996178944,4,worrying,3.8
235,-0.5,up,1.009226084,1009.226084,6.916939063,5,stubborn,3.8
235,-0.5,down,1.175704956,1175.704956,7.069623209,6,withdrawn,3.8
235,-0.5,up,0.842364788,842.364788,6.73621316,7,impulsive,3.8
235,0.5,down,2.142410994,2142.410994,7.669687107,8,thrifty,3.8
235,-0.5,down,2.058907032,2058.907032,7.629930554,9,gullible,3.8
235,0.5,up,0.693799019,693.799019,6.542182321,10,tidy,3.8
235,-0.5,down,1.143258095,1143.258095,7.041637443,11,boring,3.8
235,-0.5,up,1.193238974,1193.238974,7.084426716,12,clumsy,3.8
235,0.5,down,1.759413004,1759.413004,7.472735512,13,orderly,3.8
235,0.5,up,0.841033936,841.033936,6.734632011,14,courageous,3.8
235,0.5,up,0.725579023,725.579023,6.586969989,15,ambitious,3.8
235,-0.5,up,1.476795197,1476.795197,7.297629611,16,tense,3.8
235,-0.5,up,1.492698908,1492.698908,7.308341108,17,fearful,3.8
235,-0.5,up,1.125551939,1125.551939,7.026028807,18,irritable,3.8
235,0.5,down,1.209268093,1209.268093,7.097770574,19,outgoing,3.8
235,0.5,up,1.325387955,1325.387955,7.189460492,20,trusting,3.8
235,-0.5,up,1.010112047,1010.112047,6.917816541,21,moody,3.8
235,0.5,down,1.242791891,1242.791891,7.125115653,22,artistic,3.8
235,-0.5,up,1.093037844,1093.037844,6.996716112,23,anxious,3.8
235,0.5,up,1.275537968,1275.537968,7.151123304,24,inventive,3.8
235,0.5,up,1.159775019,1159.775019,7.055981316,25,tender,3.8
235,-0.5,down,1.556123018,1556.123018,7.349952762,26,antisocial,3.8
235,0.5,up,0.975488186,975.488186,6.882938049,27,confident,3.8
235,-0.5,down,1.493412972,1493.412972,7.308819365,28,timid,3.8
235,-0.5,down,1.776797056,1776.797056,7.482567616,29,messy,3.8
235,0.5,up,1.075911999,1075.911999,6.980923952,30,talented,3.8
235,0.5,up,1.044451952,1044.451952,6.951247579,31,wise,3.8
235,0.5,up,1.65886116,1658.86116,7.413886598,32,brilliant,3.8
235,-0.5,NA,NA,NA,NA,33,inhibited,3.8
235,-0.5,up,1.175786018,1175.786018,7.069692154,34,childish,3.8
235,-0.5,down,1.209555149,1209.555149,7.098007926,35,cynical,3.8
235,-0.5,up,0.925477028,925.477028,6.830309311,36,forgetful,3.8
235,0.5,up,1.208425999,1208.425999,7.097073965,37,idealistic,3.8
235,-0.5,down,0.959419966,959.419966,6.8663289,38,insecure,3.8
235,0.5,up,1.474766016,1474.766016,7.296254623,39,persistent,3.8
235,0.5,up,1.241573095,1241.573095,7.12413448,40,disciplined,3.8
236,0.5,up,1.375006914,1375.006914,7.226214038,1,idealistic,4.6
236,-0.5,down,0.893339157,893.339157,6.794966304,2,moody,4.6
236,-0.5,down,0.992710114,992.710114,6.900438692,3,cynical,4.6
236,0.5,up,1.007727861,1007.727861,6.915453433,4,enthusiastic,4.6
236,-0.5,down,0.709233999,709.233999,6.564185513,5,insecure,4.6
236,-0.5,down,0.758864164,758.864164,6.631822794,6,forgetful,4.6
236,-0.5,down,0.708552837,708.552837,6.563224632,7,antisocial,4.6
236,0.5,up,0.958488941,958.488941,6.865358025,8,persistent,4.6
236,-0.5,down,0.759687901,759.687901,6.632907692,9,boring,4.6
236,0.5,up,0.692425013,692.425013,6.540199948,10,talented,4.6
236,0.5,up,0.660223007,660.223007,6.492577667,11,proud,4.6
236,0.5,up,1.261050224,1261.050224,7.139700164,12,tidy,4.6
236,-0.5,down,1.19217515,1192.17515,7.083534775,13,inhibited,4.6
236,-0.5,down,0.776405811,776.405811,6.654675336,14,messy,4.6
236,0.5,up,0.625417948,625.417948,6.438420143,15,courageous,4.6
236,0.5,down,1.65970397,1659.70397,7.414394534,16,tender,4.6
236,0.5,up,0.792621136,792.621136,6.675345347,17,artistic,4.6
236,0.5,up,0.675554991,675.554991,6.515534562,18,brilliant,4.6
236,-0.5,down,0.708808899,708.808899,6.563585954,19,withdrawn,4.6
236,-0.5,down,0.708863974,708.863974,6.563663652,20,childish,4.6
236,-0.5,down,0.725818157,725.818157,6.587299511,21,worrying,4.6
236,0.5,up,0.642250061,642.250061,6.464977731,22,ambitious,4.6
236,0.5,up,0.908102036,908.102036,6.811356747,23,disciplined,4.6
236,0.5,up,0.609186172,609.186172,6.412123922,24,outgoing,4.6
236,-0.5,down,0.960263968,960.263968,6.867208213,25,tense,4.6
236,-0.5,up,0.890405178,890.405178,6.791676615,26,stubborn,4.6
236,0.5,up,0.875797033,875.797033,6.775134367,27,trusting,4.6
236,-0.5,down,0.676660061,676.660061,6.517169021,28,clumsy,4.6
236,-0.5,down,0.776263952,776.263952,6.654492607,29,anxious,4.6
236,-0.5,down,0.626498938,626.498938,6.440147079,30,fearful,4.6
236,0.5,up,0.909719944,909.719944,6.813136798,31,thrifty,4.6
236,0.5,up,0.792292118,792.292118,6.67493016,32,inventive,4.6
236,0.5,up,0.575130224,575.130224,6.354596492,33,confident,4.6
236,0.5,up,1.57614994,1576.14994,7.362740405,34,orderly,4.6
236,-0.5,down,0.743560791,743.560791,6.611450526,35,timid,4.6
236,-0.5,up,0.825657129,825.657129,6.716179589,36,impulsive,4.6
236,-0.5,down,0.892251968,892.251968,6.793748568,37,irritable,4.6
236,0.5,up,1.427687883,1427.687883,7.26381155,38,neat,4.6
236,-0.5,down,0.858733892,858.733892,6.755459086,39,gullible,4.6
236,0.5,up,0.627655029,627.655029,6.441990699,40,wise,4.6
237,0.5,down,0.94475317,944.75317,6.850923698,1,neat,3.4
237,0.5,up,0.89198184,891.98184,6.793445774,2,artistic,3.4
237,0.5,down,1.009601831,1009.601831,6.917311305,3,tender,3.4
237,0.5,down,1.407660961,1407.660961,7.249684713,4,enthusiastic,3.4
237,0.5,up,0.843047142,843.047142,6.737022878,5,orderly,3.4
237,-0.5,up,0.859433174,859.433174,6.756273072,6,stubborn,3.4
237,0.5,up,0.927037954,927.037954,6.831994508,7,proud,3.4
237,-0.5,down,1.141100168,1141.100168,7.039748136,8,antisocial,3.4
237,0.5,down,1.642436028,1642.436028,7.403935802,9,outgoing,3.4
237,-0.5,up,0.759321928,759.321928,6.632425835,10,worrying,3.4
237,-0.5,up,1.159960985,1159.960985,7.05614165,11,clumsy,3.4
237,-0.5,up,1.625550032,1625.550032,7.393601519,12,inhibited,3.4
237,0.5,down,0.89230299,892.30299,6.79380575,13,brilliant,3.4
237,-0.5,down,1.025157928,1025.157928,6.932601956,14,forgetful,3.4
237,-0.5,up,1.160244942,1160.244942,7.056386419,15,timid,3.4
237,0.5,up,1.027399063,1027.399063,6.934785706,16,tidy,3.4
237,-0.5,down,0.925902128,925.902128,6.830768536,17,gullible,3.4
237,0.5,down,1.358827114,1358.827114,7.21437719,18,confident,3.4
237,-0.5,down,1.242906809,1242.906809,7.125208116,19,fearful,3.4
237,-0.5,up,0.758637905,758.637905,6.631524595,20,impulsive,3.4
237,0.5,up,0.992903948,992.903948,6.90063393,21,thrifty,3.4
237,0.5,up,0.708703995,708.703995,6.563437943,22,ambitious,3.4
237,-0.5,up,0.809648037,809.648037,6.696599631,23,moody,3.4
237,-0.5,up,1.008657217,1008.657217,6.916375237,24,irritable,3.4
237,0.5,up,1.25848794,1258.48794,7.137666232,25,courageous,3.4
237,0.5,down,1.273611069,1273.611069,7.149611506,26,trusting,3.4
237,-0.5,up,1.792390823,1792.390823,7.491305663,27,childish,3.4
237,0.5,up,0.958670855,958.670855,6.865547799,28,idealistic,3.4
237,0.5,down,1.559175015,1559.175015,7.351912124,29,talented,3.4
237,-0.5,down,0.809457064,809.457064,6.696363732,30,cynical,3.4
237,-0.5,up,1.94204998,1942.04998,7.571499385,31,withdrawn,3.4
237,0.5,up,1.34186697,1341.86697,7.201817184,32,persistent,3.4
237,0.5,up,1.143951893,1143.951893,7.042244119,33,wise,3.4
237,-0.5,up,0.826204062,826.204062,6.716841791,34,anxious,3.4
237,-0.5,down,1.475841999,1475.841999,7.296983953,35,insecure,3.4
237,-0.5,up,1.093594074,1093.594074,6.997224867,36,tense,3.4
237,0.5,up,1.225465059,1225.465059,7.111075691,37,inventive,3.4
237,0.5,up,0.974958181,974.958181,6.882394579,38,disciplined,3.4
237,-0.5,up,1.226070166,1226.070166,7.111569347,39,boring,3.4
237,-0.5,down,1.159578085,1159.578085,7.055811498,40,messy,3.4
238,-0.5,down,1.109431982,1109.431982,7.011603435,1,stubborn,3.4
238,-0.5,down,1.024523973,1024.523973,6.931983367,2,antisocial,3.4
238,-0.5,up,1.141780853,1141.780853,7.040344474,3,forgetful,3.4
238,-0.5,down,1.17694211,1176.94211,7.070674922,4,moody,3.4
238,0.5,up,0.959030151,959.030151,6.865922514,5,talented,3.4
238,0.5,up,1.492198944,1492.198944,7.308006112,6,brilliant,3.4
238,0.5,down,1.360203028,1360.203028,7.215389253,7,proud,3.4
238,0.5,up,1.908135891,1908.135891,7.553882071,8,persistent,3.4
238,-0.5,NA,NA,NA,NA,9,inhibited,3.4
238,0.5,up,0.790889025,790.889025,6.673157661,10,enthusiastic,3.4
238,0.5,up,1.475129843,1475.129843,7.296501294,11,courageous,3.4
238,-0.5,down,2.292106867,2292.106867,7.737226703,12,irritable,3.4
238,0.5,down,1.492909908,1492.909908,7.308482453,13,thrifty,3.4
